5,2,2
5,2,2
5,2,2
5,2,2
2,2,2
5,2,2
5,2,2
5,2,2
5,2,2
2,2,2
5,2,2
5,2,2
5,2,2
2,2,2
5,2,2
5,2,2
5,2,2
5,2,2
2,2,2
2,2,2
5,2,2
5,2,2
5,2,2
5,2,2
5,2,2
5,2,2
5,2,2
5,2,2
5,2,2
5,2,2
5,2,2
5,2,2
5,2,2
5,2,2
5,2,2
5,2,2
5,2,2
5,2,2
5,2,2
5,2,2
5,2,2
5,2,2
2,2,2
5,2,2
5,2,2
5,2,2
2,2,2
2,2,2
5,2,2
5,2,2
5,2,2
5,2,2
2,2,2
5,2,2
5,2,2
5,2,2
5,2,2
5,2,2
5,2,2
5,2,2
5,2,2
5,2,2
2,2,2
2,2,2
2,2,2
5,2,2
2,2,2
2,2,2
5,2,2
5,2,2
5,2,2
5,2,2
5,2,2
2,2,2
2,2,2
5,2,2
5,2,2
2,2,2
5,2,2
5,2,2
5,2,2
5,2,2
5,2,2
5,2,2
5,2,2
5,2,2
5,2,2
2,2,2
2,2,2
2,2,2
5,2,2
2,2,2
5,2,2
5,2,2
5,2,2
2,2,2
5,2,2
5,2,2
2,2,2
2,2,2
2,1,5
2,1,5
5,1,5
2,1,5
5,1,5
2,1,5
5,1,5
1,1,5
2,1,5
5,1,5
2,1,5
2,1,5
2,1,5
5,1,5
2,1,5
2,1,5
2,1,5
2,1,5
2,1,5
2,1,5
2,1,5
2,1,5
2,1,5
2,1,5
2,1,5
5,1,5
2,1,5
2,1,5
2,1,5
2,1,5
5,1,5
2,1,5
2,1,5
2,1,5
2,1,5
2,1,5
5,1,5
2,1,5
2,1,5
2,1,5
2,1,5
5,1,5
2,1,5
2,1,5
2,1,5
2,1,5
2,1,5
2,1,5
2,1,5
5,1,5
2,1,5
2,1,5
2,1,5
2,1,5
2,1,5
2,1,5
2,1,5
2,1,5
2,1,5
2,1,5
2,1,5
2,1,5
2,1,5
2,1,5
2,1,5
5,1,5
5,1,5
2,1,5
2,1,5
2,1,5
2,1,5
2,1,5
5,1,5
2,1,5
2,1,5
2,1,5
5,1,5
5,1,5
2,1,5
2,1,5
2,1,5
2,1,5
5,1,5
2,1,5
2,1,5
2,1,5
2,1,5
2,1,5
2,1,5
2,1,5
2,1,5
2,1,5
2,1,5
2,1,5
2,1,5
2,1,5
2,1,5
2,1,5
2,1,5
2,1,5
1,4,1
1,4,1
1,4,1
4,4,1
1,4,1
4,4,1
1,4,1
1,4,1
1,4,1
1,4,1
1,4,1
4,4,1
1,4,1
1,4,1
1,4,1
4,4,1
1,4,1
1,4,1
4,4,1
1,4,1
1,4,1
1,4,1
4,4,1
1,4,1
1,4,1
1,4,1
1,4,1
1,4,1
1,4,1
1,4,1
4,4,1
1,4,1
1,4,1
1,4,1
1,4,1
1,4,1
1,4,1
1,4,1
4,4,1
4,4,1
4,4,1
1,4,1
1,4,1
1,4,1
1,4,1
1,4,1
1,4,1
1,4,1
4,4,1
1,4,1
1,4,1
4,4,1
4,4,1
1,4,1
1,4,1
4,4,1
1,4,1
1,4,1
1,4,1
1,4,1
4,4,1
4,4,1
1,4,1
1,4,1
4,4,1
1,4,1
1,4,1
1,4,1
1,4,1
1,4,1
4,4,1
1,4,1
1,4,1
1,4,1
4,4,1
1,4,1
1,4,1
4,4,1
1,4,1
1,4,1
1,4,1
1,4,1
1,4,1
1,4,1
1,4,1
1,4,1
1,4,1
4,4,1
1,4,1
1,4,1
1,4,1
4,4,1
1,4,1
4,4,1
4,4,1
1,4,1
1,4,1
1,4,1
4,4,1
1,4,1
4,3,4
4,3,4
4,3,4
4,3,4
4,3,4
1,3,4
3,3,4
3,3,4
1,3,4
1,3,4
4,3,4
4,3,4
4,3,4
4,3,4
3,3,4
4,3,4
3,3,4
4,3,4
1,3,4
4,3,4
4,3,4
4,3,4
3,3,4
4,3,4
4,3,4
1,3,4
4,3,4
4,3,4
3,3,4
4,3,4
1,3,4
3,3,4
4,3,4
3,3,4
3,3,4
4,3,4
3,3,4
4,3,4
3,3,4
4,3,4
4,3,4
3,3,4
4,3,4
4,3,4
4,3,4
1,3,4
4,3,4
4,3,4
3,3,4
4,3,4
4,3,4
4,3,4
1,3,4
3,3,4
4,3,4
4,3,4
4,3,4
4,3,4
4,3,4
4,3,4
4,3,4
4,3,4
4,3,4
3,3,4
4,3,4
3,3,4
1,3,4
4,3,4
4,3,4
3,3,4
4,3,4
4,3,4
4,3,4
4,3,4
3,3,4
3,3,4
4,3,4
4,3,4
4,3,4
4,3,4
4,3,4
1,3,4
4,3,4
1,3,4
4,3,4
4,3,4
4,3,4
1,3,4
3,3,4
4,3,4
3,3,4
3,3,4
1,3,4
1,3,4
3,3,4
4,3,4
1,3,4
4,3,4
3,3,4
4,3,4
3,5,3
3,5,3
3,5,3
3,5,3
3,5,3
3,5,3
3,5,3
3,5,3
3,5,3
3,5,3
3,5,3
3,5,3
3,5,3
3,5,3
3,5,3
3,5,3
3,5,3
3,5,3
3,5,3
3,5,3
3,5,3
3,5,3
3,5,3
3,5,3
3,5,3
3,5,3
3,5,3
3,5,3
3,5,3
3,5,3
3,5,3
3,5,3
3,5,3
3,5,3
3,5,3
3,5,3
3,5,3
3,5,3
3,5,3
3,5,3
3,5,3
3,5,3
3,5,3
3,5,3
3,5,3
3,5,3
3,5,3
3,5,3
3,5,3
3,5,3
3,5,3
3,5,3
3,5,3
3,5,3
3,5,3
3,5,3
3,5,3
3,5,3
3,5,3
3,5,3
3,5,3
3,5,3
3,5,3
3,5,3
3,5,3
3,5,3
3,5,3
3,5,3
3,5,3
3,5,3
3,5,3
3,5,3
3,5,3
3,5,3
3,5,3
3,5,3
3,5,3
3,5,3
3,5,3
3,5,3
3,5,3
3,5,3
3,5,3
3,5,3
3,5,3
3,5,3
3,5,3
3,5,3
3,5,3
3,5,3
3,5,3
3,5,3
3,5,3
3,5,3
3,5,3
3,5,3
3,5,3
3,5,3
3,5,3
3,5,3
